"id","year","age","treated","post","time_trend","baseline","treatment_effect","noise","cognition_score"
851,2018,60,1,1,8,66.4,2,0.624662494520819,69.0246624945208
851,2019,60,1,1,9,66.2,2,0.233784860880774,68.4337848608808
851,2020,60,1,1,10,66,2,1.49728152411985,69.4972815241198
852,2010,71,1,0,0,71.3,0,3.22907452279637,74.5290745227964
852,2011,71,1,0,1,71.1,0,0.0720458502500929,71.1720458502501
852,2012,71,1,0,2,70.9,0,2.46149755473584,73.3614975547358
852,2013,71,1,0,3,70.7,0,0.0769197875396645,70.7769197875397
852,2014,71,1,0,4,70.5,0,-1.02418588669727,69.4758141133027
852,2015,71,1,1,5,70.3,2,-0.954253153769502,71.3457468462305
852,2016,71,1,1,6,70.1,2,1.94273215034198,74.042732150342
852,2017,71,1,1,7,69.9,2,0.0766288892054571,71.9766288892054
852,2018,71,1,1,8,69.7,2,1.53372589354677,73.2337258935468
852,2019,71,1,1,9,69.5,2,0.223919167945775,71.7239191679458
852,2020,71,1,1,10,69.3,2,-1.88474541676219,69.4152545832378
853,2010,76,0,0,0,72.8,0,0.241682534597139,73.0416825345971
853,2011,76,0,0,1,72.6,0,-1.82524969774489,70.7747503022551
853,2012,76,0,0,2,72.4,0,-4.04023483339548,68.3597651666045
853,2013,76,0,0,3,72.2,0,-1.78868549886371,70.4113145011363
853,2014,76,0,0,4,72,0,-2.94873739986308,69.0512626001369
853,2015,76,0,1,5,71.8,0,-2.40294308522728,69.3970569147727
853,2016,76,0,1,6,71.6,0,-1.45239361134648,70.1476063886535
853,2017,76,0,1,7,71.4,0,1.58629064690305,72.986290646903
853,2018,76,0,1,8,71.2,0,-0.832458366945499,70.3675416330545
853,2019,76,0,1,9,71,0,-0.934952612719995,70.06504738728
853,2020,76,0,1,10,70.8,0,-2.23726035953258,68.5627396404674
854,2010,60,1,0,0,68,0,-0.298282362491964,67.701717637508
854,2011,60,1,0,1,67.8,0,1.91281388716244,69.7128138871624
854,2012,60,1,0,2,67.6,0,1.55717837499032,69.1571783749903
854,2013,60,1,0,3,67.4,0,1.50996987763879,68.9099698776388
854,2014,60,1,0,4,67.2,0,0.907964404760925,68.1079644047609
854,2015,60,1,1,5,67,2,-2.38120951444831,66.6187904855517
854,2016,60,1,1,6,66.8,2,0.528583403620321,69.3285834036203
854,2017,60,1,1,7,66.6,2,-1.21722942802752,67.3827705719725
854,2018,60,1,1,8,66.4,2,-0.370667140889005,68.029332859111
854,2019,60,1,1,9,66.2,2,2.33846088448429,70.5384608844843
854,2020,60,1,1,10,66,2,0.16009607980521,68.1600960798052
855,2010,63,0,0,0,68.9,0,0.784147824844221,69.6841478248442
855,2011,63,0,0,1,68.7,0,0.913981548247175,69.6139815482472
855,2012,63,0,0,2,68.5,0,1.06518155196649,69.5651815519665
855,2013,63,0,0,3,68.3,0,-2.14711281774366,66.1528871822564
855,2014,63,0,0,4,68.1,0,0.768395153780525,68.8683951537805
855,2015,63,0,1,5,67.9,0,1.67688735828185,69.5768873582819
855,2016,63,0,1,6,67.7,0,-1.94085621676645,65.7591437832336
855,2017,63,0,1,7,67.5,0,-1.03675395995148,66.4632460400485
855,2018,63,0,1,8,67.3,0,-4.10789080279659,63.1921091972034
855,2019,63,0,1,9,67.1,0,0.550643361026362,67.6506433610264
855,2020,63,0,1,10,66.9,0,-0.257375850369738,66.6426241496303
856,2010,78,1,0,0,73.4,0,-2.25864815545578,71.1413518445442
856,2011,78,1,0,1,73.2,0,-0.924073229914049,72.275926770086
856,2012,78,1,0,2,73,0,-2.86042417263801,70.139575827362
856,2013,78,1,0,3,72.8,0,1.77661947725612,74.5766194772561
856,2014,78,1,0,4,72.6,0,-1.53253207884005,71.06746792116
856,2015,78,1,1,5,72.4,2,1.06058547651085,75.4605854765109
856,2016,78,1,1,6,72.2,2,-0.529641990339463,73.6703580096605
856,2017,78,1,1,7,72,2,0.874664158326146,74.8746641583261
856,2018,78,1,1,8,71.8,2,-1.28556855722774,72.5144314427723
856,2019,78,1,1,9,71.6,2,1.78376644111548,75.3837664411155
856,2020,78,1,1,10,71.4,2,-0.1780174001461,73.2219825998539
857,2010,72,0,0,0,71.6,0,0.923374151645393,72.5233741516454
857,2011,72,0,0,1,71.4,0,0.943460467448435,72.3434604674484
857,2012,72,0,0,2,71.2,0,1.4932121029635,72.6932121029635
857,2013,72,0,0,3,71,0,0.140517721744836,71.1405177217448
857,2014,72,0,0,4,70.8,0,0.856264538889373,71.6562645388894
857,2015,72,0,1,5,70.6,0,-1.11431273710146,69.4856872628985
857,2016,72,0,1,6,70.4,0,-4.34676509570754,66.0532349042925
857,2017,72,0,1,7,70.2,0,1.87230851848672,72.0723085184867
857,2018,72,0,1,8,70,0,0.140858419254255,70.1408584192543
857,2019,72,0,1,9,69.8,0,-1.61820574649167,68.1817942535083
857,2020,72,0,1,10,69.6,0,-1.83211903901804,67.767880960982
858,2010,77,0,0,0,73.1,0,-0.122359594953408,72.9776404050466
858,2011,77,0,0,1,72.9,0,-3.76386595761202,69.136134042388
858,2012,77,0,0,2,72.7,0,2.53799831729296,75.2379983172929
858,2013,77,0,0,3,72.5,0,-0.461894845432836,72.0381051545672
858,2014,77,0,0,4,72.3,0,0.169935784486855,72.4699357844869
858,2015,77,0,1,5,72.1,0,0.859183662274951,72.9591836622749
858,2016,77,0,1,6,71.9,0,-3.31550153543002,68.58449846457
858,2017,77,0,1,7,71.7,0,3.26431762653158,74.9643176265316
858,2018,77,0,1,8,71.5,0,3.44774912113775,74.9477491211377
858,2019,77,0,1,9,71.3,0,-3.14899422789713,68.1510057721029
858,2020,77,0,1,10,71.1,0,-2.53353576085846,68.5664642391415
859,2010,74,1,0,0,72.2,0,0.618544413565715,72.8185444135657
859,2011,74,1,0,1,72,0,1.46720697971764,73.4672069797176
859,2012,74,1,0,2,71.8,0,-5.27631446361719,66.5236855363828
859,2013,74,1,0,3,71.6,0,5.10394406332271,76.7039440633227
859,2014,74,1,0,4,71.4,0,-1.90249593138258,69.4975040686174
859,2015,74,1,1,5,71.2,2,-0.496958745882638,72.7030412541174
859,2016,74,1,1,6,71,2,-0.0813762410202043,72.9186237589798
859,2017,74,1,1,7,70.8,2,-0.796980943693638,72.0030190563064
859,2018,74,1,1,8,70.6,2,-1.26135109168812,71.3386489083119
859,2019,74,1,1,9,70.4,2,0.112443354755557,72.5124433547556
859,2020,74,1,1,10,70.2,2,2.84466297580192,75.0446629758019
860,2010,72,0,0,0,71.6,0,2.67415410224031,74.2741541022403
860,2011,72,0,0,1,71.4,0,-2.71433803630618,68.6856619636938
860,2012,72,0,0,2,71.2,0,-0.978567453457921,70.2214325465421
860,2013,72,0,0,3,71,0,3.48765796490951,74.4876579649095
860,2014,72,0,0,4,70.8,0,3.10346167304647,73.9034616730465
860,2015,72,0,1,5,70.6,0,-2.0407734581071,68.5592265418929
860,2016,72,0,1,6,70.4,0,3.72690547834144,74.1269054783414
860,2017,72,0,1,7,70.2,0,-1.96532127945913,68.2346787205409
860,2018,72,0,1,8,70,0,-1.25632731305463,68.7436726869454
860,2019,72,0,1,9,69.8,0,0.402463345635543,70.2024633456355
860,2020,72,0,1,10,69.6,0,-0.382617120472135,69.2173828795279
861,2010,73,0,0,0,71.9,0,-3.74966201098574,68.1503379890143
861,2011,73,0,0,1,71.7,0,-2.45758684224981,69.2424131577502
861,2012,73,0,0,2,71.5,0,1.63870480025013,73.1387048002501
861,2013,73,0,0,3,71.3,0,-5.07410237489744,66.2258976251026
861,2014,73,0,0,4,71.1,0,0.893513110683425,71.9935131106834
861,2015,73,0,1,5,70.9,0,-2.84300535320101,68.056994646799
861,2016,73,0,1,6,70.7,0,-0.315441559283531,70.3845584407165
861,2017,73,0,1,7,70.5,0,-0.0757259015611313,70.4242740984389
861,2018,73,0,1,8,70.3,0,2.509044670843,72.809044670843
861,2019,73,0,1,9,70.1,0,-0.943985615801384,69.1560143841986
861,2020,73,0,1,10,69.9,0,-1.08758303705147,68.8124169629485
862,2010,77,1,0,0,73.1,0,1.68405985172934,74.7840598517293
862,2011,77,1,0,1,72.9,0,-0.795024547890448,72.1049754521095
862,2012,77,1,0,2,72.7,0,0.981746208774428,73.6817462087744
862,2013,77,1,0,3,72.5,0,2.05973874234523,74.5597387423452
862,2014,77,1,0,4,72.3,0,-1.48467234779414,70.8153276522059
862,2015,77,1,1,5,72.1,2,1.49704044699765,75.5970404469977
862,2016,77,1,1,6,71.9,2,-0.738446101923188,73.1615538980768
862,2017,77,1,1,7,71.7,2,0.950492590870668,74.6504925908707
862,2018,77,1,1,8,71.5,2,-0.849755242481582,72.6502447575184
862,2019,77,1,1,9,71.3,2,3.27998313007837,76.5799831300784
862,2020,77,1,1,10,71.1,2,2.01152563999726,75.1115256399973
863,2010,71,1,0,0,71.3,0,-0.38858176672499,70.911418233275
863,2011,71,1,0,1,71.1,0,-5.2678408017469,65.8321591982531
863,2012,71,1,0,2,70.9,0,2.58043442567807,73.4804344256781
863,2013,71,1,0,3,70.7,0,-0.363485948328389,70.3365140516716
863,2014,71,1,0,4,70.5,0,-2.66973924143579,67.8302607585642
863,2015,71,1,1,5,70.3,2,0.236877055211745,72.5368770552117
863,2016,71,1,1,6,70.1,2,0.0428734100962951,72.1428734100963
863,2017,71,1,1,7,69.9,2,-0.918971254382987,70.981028745617
863,2018,71,1,1,8,69.7,2,2.0583345675381,73.7583345675381
863,2019,71,1,1,9,69.5,2,-1.68018783834613,69.8198121616539
863,2020,71,1,1,10,69.3,2,0.364916085064893,71.6649160850649
864,2010,77,1,0,0,73.1,0,-2.51028419405335,70.5897158059467
864,2011,77,1,0,1,72.9,0,0.751683557957584,73.6516835579576
864,2012,77,1,0,2,72.7,0,0.634672216753546,73.3346722167535
864,2013,77,1,0,3,72.5,0,-2.96228714499099,69.537712855009
864,2014,77,1,0,4,72.3,0,-0.736729035285963,71.563270964714
864,2015,77,1,1,5,72.1,2,1.38209912938805,75.482099129388
864,2016,77,1,1,6,71.9,2,2.40058890929866,76.3005889092987
864,2017,77,1,1,7,71.7,2,1.09442950566288,74.7944295056629
864,2018,77,1,1,8,71.5,2,-0.700380895367129,72.7996191046329
864,2019,77,1,1,9,71.3,2,4.40047695680058,77.7004769568006
864,2020,77,1,1,10,71.1,2,-0.936243404557673,72.1637565954423
865,2010,66,0,0,0,69.8,0,-2.31425290122763,67.4857470987724
865,2011,66,0,0,1,69.6,0,-1.33699942434268,68.2630005756573
865,2012,66,0,0,2,69.4,0,2.69300075741779,72.0930007574178
865,2013,66,0,0,3,69.2,0,-0.803791215983711,68.3962087840163
865,2014,66,0,0,4,69,0,1.05113438591923,70.0511343859192
865,2015,66,0,1,5,68.8,0,3.28311647480511,72.0831164748051
865,2016,66,0,1,6,68.6,0,-0.679326592305886,67.9206734076941
865,2017,66,0,1,7,68.4,0,-1.3064205000155,67.0935794999845
865,2018,66,0,1,8,68.2,0,-0.979822389874321,67.2201776101257
865,2019,66,0,1,9,68,0,5.60432179210925,73.6043217921093
865,2020,66,0,1,10,67.8,0,-1.55254155049015,66.2474584495098
866,2010,63,0,0,0,68.9,0,0.63927798690577,69.5392779869058
866,2011,63,0,0,1,68.7,0,1.76207857678856,70.4620785767886
866,2012,63,0,0,2,68.5,0,-2.26708444053631,66.2329155594637
866,2013,63,0,0,3,68.3,0,0.848208923396107,69.1482089233961
866,2014,63,0,0,4,68.1,0,1.90865693814475,70.0086569381448
866,2015,63,0,1,5,67.9,0,-0.0376689384014453,67.8623310615986
866,2016,63,0,1,6,67.7,0,-1.59463546705043,66.1053645329496
866,2017,63,0,1,7,67.5,0,-0.38800416709959,67.1119958329004
866,2018,63,0,1,8,67.3,0,0.737166990154519,68.0371669901545
866,2019,63,0,1,9,67.1,0,-1.00939601347985,66.0906039865202
866,2020,63,0,1,10,66.9,0,1.3865491294247,68.2865491294247
867,2010,63,1,0,0,68.9,0,-0.49992393139209,68.4000760686079
867,2011,63,1,0,1,68.7,0,-1.31238953759453,67.3876104624055
867,2012,63,1,0,2,68.5,0,3.00156769931799,71.501567699318
867,2013,63,1,0,3,68.3,0,-2.89912208425699,65.400877915743
867,2014,63,1,0,4,68.1,0,0.643246494467801,68.7432464944678
867,2015,63,1,1,5,67.9,2,-0.526776563100875,69.3732234368991
867,2016,63,1,1,6,67.7,2,-0.214361020245967,69.485638979754
867,2017,63,1,1,7,67.5,2,-0.203442772471268,69.2965572275287
867,2018,63,1,1,8,67.3,2,-1.63343208734341,67.6665679126566
867,2019,63,1,1,9,67.1,2,-1.2706195948129,67.8293804051871
867,2020,63,1,1,10,66.9,2,-1.02253760468842,67.8774623953116
868,2010,62,0,0,0,68.6,0,1.88782502921588,70.4878250292159
868,2011,62,0,0,1,68.4,0,1.93981765319455,70.3398176531945
868,2012,62,0,0,2,68.2,0,1.54263495635247,69.7426349563525
868,2013,62,0,0,3,68,0,1.84346722392196,69.843467223922
868,2014,62,0,0,4,67.8,0,4.4017763181794,72.2017763181794
868,2015,62,0,1,5,67.6,0,5.52837279323081,73.1283727932308
868,2016,62,0,1,6,67.4,0,-0.894569283495706,66.5054307165043
868,2017,62,0,1,7,67.2,0,-3.45644089527844,63.7435591047215
868,2018,62,0,1,8,67,0,1.09039376686715,68.0903937668672
868,2019,62,0,1,9,66.8,0,-1.46244639067606,65.3375536093239
868,2020,62,0,1,10,66.6,0,0.740913390531242,67.3409133905312
869,2010,70,0,0,0,71,0,-2.28492523870337,68.7150747612966
869,2011,70,0,0,1,70.8,0,1.00436082396025,71.8043608239602
869,2012,70,0,0,2,70.6,0,-2.43619531906695,68.163804680933
869,2013,70,0,0,3,70.4,0,3.88252603850298,74.282526038503
869,2014,70,0,0,4,70.2,0,-1.83772439221647,68.3622756077835
869,2015,70,0,1,5,70,0,2.24865492608617,72.2486549260862
869,2016,70,0,1,6,69.8,0,-1.86280745607375,67.9371925439262
869,2017,70,0,1,7,69.6,0,0.796564569028434,70.3965645690284
869,2018,70,0,1,8,69.4,0,-0.902996552971466,68.4970034470285
869,2019,70,0,1,9,69.2,0,1.35872578572705,70.558725785727
869,2020,70,0,1,10,69,0,2.68086408055153,71.6808640805515
870,2010,78,0,0,0,73.4,0,3.47408612393029,76.8740861239303
870,2011,78,0,0,1,73.2,0,0.465111372072973,73.665111372073
870,2012,78,0,0,2,73,0,-2.20963355566803,70.790366444332
870,2013,78,0,0,3,72.8,0,-1.4886593109332,71.3113406890668
870,2014,78,0,0,4,72.6,0,3.95138783622367,76.5513878362237
870,2015,78,0,1,5,72.4,0,0.257351450850628,72.6573514508506
870,2016,78,0,1,6,72.2,0,-0.86569693815907,71.3343030618409
870,2017,78,0,1,7,72,0,1.02615622602401,73.026156226024
870,2018,78,0,1,8,71.8,0,-2.83665038658907,68.9633496134109
870,2019,78,0,1,9,71.6,0,-0.838779455267851,70.7612205447322
870,2020,78,0,1,10,71.4,0,-1.64905616977217,69.7509438302278
871,2010,75,0,0,0,72.5,0,-5.05850661479073,67.4414933852093
871,2011,75,0,0,1,72.3,0,0.948826760556286,73.2488267605563
871,2012,75,0,0,2,72.1,0,-1.07510476631882,71.0248952336812
871,2013,75,0,0,3,71.9,0,0.450259429750809,72.3502594297508
871,2014,75,0,0,4,71.7,0,1.71754765733228,73.4175476573323
871,2015,75,0,1,5,71.5,0,-0.0876691117057346,71.4123308882943
871,2016,75,0,1,6,71.3,0,2.0202895777866,73.3202895777866
871,2017,75,0,1,7,71.1,0,-1.84343992013576,69.2565600798642
871,2018,75,0,1,8,70.9,0,0.0524050970630243,70.952405097063
871,2019,75,0,1,9,70.7,0,-2.01371333131824,68.6862866686818
871,2020,75,0,1,10,70.5,0,2.59294395634249,73.0929439563425
872,2010,74,0,0,0,72.2,0,1.58373197553665,73.7837319755367
872,2011,74,0,0,1,72,0,-2.44689564845947,69.5531043515405
872,2012,74,0,0,2,71.8,0,1.29122109960278,73.0912210996028
872,2013,74,0,0,3,71.6,0,0.842410608993354,72.4424106089934
872,2014,74,0,0,4,71.4,0,1.3047528060222,72.7047528060222
872,2015,74,0,1,5,71.2,0,4.32245764166107,75.5224576416611
872,2016,74,0,1,6,71,0,-1.60609499824755,69.3939050017525
872,2017,74,0,1,7,70.8,0,0.544081111470641,71.3440811114706
872,2018,74,0,1,8,70.6,0,1.62522916290039,72.2252291629004
872,2019,74,0,1,9,70.4,0,-0.301509570848821,70.0984904291512
872,2020,74,0,1,10,70.2,0,-0.769286021582849,69.4307139784172
873,2010,70,1,0,0,71,0,0.69819880360255,71.6981988036026
873,2011,70,1,0,1,70.8,0,1.64761371665087,72.4476137166509
873,2012,70,1,0,2,70.6,0,-2.37126014693811,68.2287398530619
873,2013,70,1,0,3,70.4,0,-0.335524356665168,70.0644756433348
873,2014,70,1,0,4,70.2,0,-0.527937882858132,69.6720621171419
873,2015,70,1,1,5,70,2,0.101963471184401,72.1019634711844
873,2016,70,1,1,6,69.8,2,3.14997725640975,74.9499772564098
873,2017,70,1,1,7,69.6,2,-1.66977598496476,69.9302240150352
873,2018,70,1,1,8,69.4,2,-0.266928500374775,71.1330714996252
873,2019,70,1,1,9,69.2,2,-3.07877704262259,68.1212229573774
873,2020,70,1,1,10,69,2,-1.26955708694092,69.7304429130591
874,2010,65,0,0,0,69.5,0,-0.313325302196257,69.1866746978037
874,2011,65,0,0,1,69.3,0,-0.826560308288431,68.4734396917116
874,2012,65,0,0,2,69.1,0,-1.19034267361075,67.9096573263893
874,2013,65,0,0,3,68.9,0,0.706986379167395,69.6069863791674
874,2014,65,0,0,4,68.7,0,-0.125094844213523,68.5749051557865
874,2015,65,0,1,5,68.5,0,-1.39764149425504,67.102358505745
874,2016,65,0,1,6,68.3,0,-2.27307617395476,66.0269238260452
874,2017,65,0,1,7,68.1,0,1.39403931823607,69.4940393182361
874,2018,65,0,1,8,67.9,0,-2.234184435784,65.665815564216
874,2019,65,0,1,9,67.7,0,1.68034622755059,69.3803462275506
874,2020,65,0,1,10,67.5,0,-0.194055954820602,67.3059440451794
875,2010,64,0,0,0,69.2,0,0.815092164573525,70.0150921645735
875,2011,64,0,0,1,69,0,-3.14719787419797,65.852802125802
875,2012,64,0,0,2,68.8,0,-0.0625216736007856,68.7374783263992
875,2013,64,0,0,3,68.6,0,0.389353702736578,68.9893537027366
875,2014,64,0,0,4,68.4,0,3.61180883733856,72.0118088373386
875,2015,64,0,1,5,68.2,0,2.03707139185759,70.2370713918576
875,2016,64,0,1,6,68,0,-0.824223965460535,67.1757760345395
875,2017,64,0,1,7,67.8,0,4.31717758025162,72.1171775802516
875,2018,64,0,1,8,67.6,0,-2.62907765319339,64.9709223468066
875,2019,64,0,1,9,67.4,0,0.798755704562251,68.1987557045623
875,2020,64,0,1,10,67.2,0,0.668638582535168,67.8686385825352
876,2010,61,1,0,0,68.3,0,2.113631615823,70.413631615823
876,2011,61,1,0,1,68.1,0,1.03723801286178,69.1372380128618
876,2012,61,1,0,2,67.9,0,-0.13189355087668,67.7681064491233
876,2013,61,1,0,3,67.7,0,-0.881940889642188,66.8180591103578
876,2014,61,1,0,4,67.5,0,-2.6555594570861,64.8444405429139
876,2015,61,1,1,5,67.3,2,2.36546404889358,71.6654640488936
876,2016,61,1,1,6,67.1,2,-0.0429411177047137,69.0570588822953
876,2017,61,1,1,7,66.9,2,-1.21741868824818,67.6825813117518
876,2018,61,1,1,8,66.7,2,1.84827974950472,70.5482797495047
876,2019,61,1,1,9,66.5,2,1.60870195016192,70.1087019501619
876,2020,61,1,1,10,66.3,2,0.558641493748705,68.8586414937487
877,2010,76,1,0,0,72.8,0,-3.32544670642591,69.4745532935741
877,2011,76,1,0,1,72.6,0,0.955036366441094,73.5550363664411
877,2012,76,1,0,2,72.4,0,5.16130538172179,77.5613053817218
877,2013,76,1,0,3,72.2,0,-2.97126620255375,69.2287337974463
877,2014,76,1,0,4,72,0,-1.17235362209012,70.8276463779099
877,2015,76,1,1,5,71.8,2,2.27638613006874,76.0763861300687
877,2016,76,1,1,6,71.6,2,0.329191657592331,73.9291916575923
877,2017,76,1,1,7,71.4,2,0.896383250970467,74.2963832509705
877,2018,76,1,1,8,71.2,2,0.66474540880233,73.8647454088023
877,2019,76,1,1,9,71,2,-0.736511500956241,72.2634884990438
877,2020,76,1,1,10,70.8,2,1.17915479820992,73.9791547982099
878,2010,64,0,0,0,69.2,0,0.482554978725248,69.6825549787252
878,2011,64,0,0,1,69,0,-2.12286887308623,66.8771311269138
878,2012,64,0,0,2,68.8,0,-3.45872300133223,65.3412769986678
878,2013,64,0,0,3,68.6,0,-0.0591185981451786,68.5408814018548
878,2014,64,0,0,4,68.4,0,-4.4051722526595,63.9948277473405
878,2015,64,0,1,5,68.2,0,-1.07963316763248,67.1203668323675
878,2016,64,0,1,6,68,0,-0.193463733050785,67.8065362669492
878,2017,64,0,1,7,67.8,0,4.97589041449092,72.7758904144909
878,2018,64,0,1,8,67.6,0,-5.10837233623271,62.4916276637673
878,2019,64,0,1,9,67.4,0,1.97396777158135,69.3739677715814
878,2020,64,0,1,10,67.2,0,-1.4253173985623,65.7746826014377
879,2010,78,0,0,0,73.4,0,-3.92300160463308,69.4769983953669
879,2011,78,0,0,1,73.2,0,-2.50989745988913,70.6901025401109
879,2012,78,0,0,2,73,0,1.16098918366486,74.1609891836649
879,2013,78,0,0,3,72.8,0,-0.406926112778461,72.3930738872215
879,2014,78,0,0,4,72.6,0,0.101584648546473,72.7015846485465
879,2015,78,0,1,5,72.4,0,-0.800297165025333,71.5997028349747
879,2016,78,0,1,6,72.2,0,-0.267123996603225,71.9328760033968
879,2017,78,0,1,7,72,0,-2.97957208402934,69.0204279159707
879,2018,78,0,1,8,71.8,0,1.76663883387867,73.5666388338787
879,2019,78,0,1,9,71.6,0,2.39168791219814,73.9916879121981
879,2020,78,0,1,10,71.4,0,1.38119480304156,72.7811948030416
880,2010,74,1,0,0,72.2,0,-2.48464570828885,69.7153542917112
880,2011,74,1,0,1,72,0,-0.640858485603033,71.359141514397
880,2012,74,1,0,2,71.8,0,1.19275653041516,72.9927565304151
880,2013,74,1,0,3,71.6,0,1.03178893362526,72.6317889336253
880,2014,74,1,0,4,71.4,0,-4.49137831056609,66.9086216894339
880,2015,74,1,1,5,71.2,2,-3.02823140135742,70.1717685986426
880,2016,74,1,1,6,71,2,-1.51281251895794,71.4871874810421
880,2017,74,1,1,7,70.8,2,-3.72676134277676,69.0732386572232
880,2018,74,1,1,8,70.6,2,1.69188939989498,74.291889399895
880,2019,74,1,1,9,70.4,2,-0.780170288116877,71.6198297118831
880,2020,74,1,1,10,70.2,2,1.89001964844917,74.0900196484492
881,2010,78,0,0,0,73.4,0,-0.327657648073105,73.0723423519269
881,2011,78,0,0,1,73.2,0,2.62498615871686,75.8249861587169
881,2012,78,0,0,2,73,0,-5.5674400280424,67.4325599719576
881,2013,78,0,0,3,72.8,0,-1.46759033161384,71.3324096683862
881,2014,78,0,0,4,72.6,0,1.82232680903486,74.4223268090349
881,2015,78,0,1,5,72.4,0,0.61808985239424,73.0180898523942
881,2016,78,0,1,6,72.2,0,-0.522809198694357,71.6771908013056
881,2017,78,0,1,7,72,0,2.99270910242198,74.992709102422
881,2018,78,0,1,8,71.8,0,-0.760911651087728,71.0390883489123
881,2019,78,0,1,9,71.6,0,5.23608852245797,76.836088522458
881,2020,78,0,1,10,71.4,0,-0.0593602976535881,71.3406397023464
882,2010,62,0,0,0,68.6,0,-1.65041598999609,66.9495840100039
882,2011,62,0,0,1,68.4,0,-0.318497652285214,68.0815023477148
882,2012,62,0,0,2,68.2,0,1.41047245076487,69.6104724507649
882,2013,62,0,0,3,68,0,2.56849540787762,70.5684954078776
882,2014,62,0,0,4,67.8,0,1.948452647429,69.748452647429
882,2015,62,0,1,5,67.6,0,-1.77662083000523,65.8233791699948
882,2016,62,0,1,6,67.4,0,-3.87215771990622,63.5278422800938
882,2017,62,0,1,7,67.2,0,1.1208802075695,68.3208802075695
882,2018,62,0,1,8,67,0,0.231313548475145,67.2313135484751
882,2019,62,0,1,9,66.8,0,3.45906640403792,70.2590664040379
882,2020,62,0,1,10,66.6,0,0.700694372764815,67.3006943727648
883,2010,74,1,0,0,72.2,0,2.83018859393517,75.0301885939352
883,2011,74,1,0,1,72,0,-0.458660184824526,71.5413398151755
883,2012,74,1,0,2,71.8,0,-0.0733065256803926,71.7266934743196
883,2013,74,1,0,3,71.6,0,-0.373771967521169,71.2262280324788
883,2014,74,1,0,4,71.4,0,3.08735155639796,74.487351556398
883,2015,74,1,1,5,71.2,2,1.47594243578668,74.6759424357867
883,2016,74,1,1,6,71,2,-1.31747879210324,71.6825212078968
883,2017,74,1,1,7,70.8,2,0.19821699938141,72.9982169993814
883,2018,74,1,1,8,70.6,2,-1.70924979441504,70.890750205585
883,2019,74,1,1,9,70.4,2,-5.2615795107517,67.1384204892483
883,2020,74,1,1,10,70.2,2,-1.39272294518653,70.8072770548135
884,2010,62,1,0,0,68.6,0,-0.910713092580271,67.6892869074197
884,2011,62,1,0,1,68.4,0,-1.13389341066652,67.2661065893335
884,2012,62,1,0,2,68.2,0,1.69186899683796,69.891868996838
884,2013,62,1,0,3,68,0,-3.08025778952221,64.9197422104778
884,2014,62,1,0,4,67.8,0,-0.638285984089814,67.1617140159102
884,2015,62,1,1,5,67.6,2,0.624898195704424,70.2248981957044
884,2016,62,1,1,6,67.4,2,0.24852811473794,69.6485281147379
884,2017,62,1,1,7,67.2,2,-1.22844136261533,67.9715586373847
884,2018,62,1,1,8,67,2,2.42995329646619,71.4299532964662
884,2019,62,1,1,9,66.8,2,5.34433838429188,74.1443383842919
884,2020,62,1,1,10,66.6,2,0.0562289955919698,68.656228995592
885,2010,61,0,0,0,68.3,0,0.291272529228222,68.5912725292282
885,2011,61,0,0,1,68.1,0,2.71947947462974,70.8194794746297
885,2012,61,0,0,2,67.9,0,1.49577998411692,69.3957799841169
885,2013,61,0,0,3,67.7,0,1.10132137934537,68.8013213793454
885,2014,61,0,0,4,67.5,0,-2.49446601607147,65.0055339839285
885,2015,61,0,1,5,67.3,0,-0.84395955578461,66.4560404442154
885,2016,61,0,1,6,67.1,0,-2.59899326311018,64.5010067368898
885,2017,61,0,1,7,66.9,0,-1.93961372635183,64.9603862736482
885,2018,61,0,1,8,66.7,0,-2.08301271094549,64.6169872890545
885,2019,61,0,1,9,66.5,0,1.79257979153849,68.2925797915385
885,2020,61,0,1,10,66.3,0,-3.15662933099164,63.1433706690084
886,2010,64,1,0,0,69.2,0,0.535580874361493,69.7355808743615
886,2011,64,1,0,1,69,0,-0.798721763842969,68.201278236157
886,2012,64,1,0,2,68.8,0,0.553767649397859,69.3537676493979
886,2013,64,1,0,3,68.6,0,-2.46734681417155,66.1326531858285
886,2014,64,1,0,4,68.4,0,1.50714983743132,69.9071498374313
886,2015,64,1,1,5,68.2,2,0.578522041313677,70.7785220413137
886,2016,64,1,1,6,68,2,1.35027215420152,71.3502721542015
886,2017,64,1,1,7,67.8,2,-1.55027020701717,68.2497297929828
886,2018,64,1,1,8,67.6,2,-2.0197984688584,67.5802015311416
886,2019,64,1,1,9,67.4,2,-3.27311752612532,66.1268824738747
886,2020,64,1,1,10,67.2,2,-1.19464154930042,68.0053584506996
887,2010,64,1,0,0,69.2,0,-1.65061528904811,67.5493847109519
887,2011,64,1,0,1,69,0,0.212949031115282,69.2129490311153
887,2012,64,1,0,2,68.8,0,-0.434828751148458,68.3651712488515
887,2013,64,1,0,3,68.6,0,0.98492553469002,69.58492553469
887,2014,64,1,0,4,68.4,0,1.21143811788493,69.6114381178849
887,2015,64,1,1,5,68.2,2,0.0149055676697494,70.2149055676697
887,2016,64,1,1,6,68,2,1.46286604068618,71.4628660406862
887,2017,64,1,1,7,67.8,2,2.63404188232936,72.4340418823294
